cluster,level1_category,level2_category,level3_category,顏色,L1,L2,L3,品牌,品號,商品名稱
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,品牌總覽,天天,15510055,【天天】超薄抑菌衛生棉 24.5cm 3包組(42片/組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,品牌總覽,天天,15510056,【天天】超薄抑菌衛生棉 24.5cm 5包組(70片/組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,品牌總覽,天天,15510057,【天天】超薄抑菌衛生棉 29cm 3包組(42片/組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,品牌總覽,天天,15510058,【天天】超薄抑菌衛生棉 29cm 5包組(70片/組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,品牌總覽,Mdmmd 明洞國際,15510059,【Mdmmd 明洞國際】12包組-多尺寸後宮涼芯衛生棉(2系列共10款)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,品牌總覽,日本大王,15540774,【日本大王】Elis防護極安心夜用衛生棉(33cm/36cm/40cm)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,康乃馨,康乃馨,15555183,【康乃馨】清涼棉_長效沁涼(小蒼蘭)衛生棉2入組(24cm/28cm/36cm)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,護墊,康乃馨,15555184,【康乃馨】清涼護墊_極速瞬涼(薄荷)/長效沁涼(小蒼蘭)護墊2入組(15cm/17cm)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,康乃馨,康乃馨,15555282,【康乃馨】清涼棉_極速瞬涼(薄荷)衛生棉2入組(21.5cm/25.5cm/28cm/33cm)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,護墊,Kao 花王,15555284,【Kao 花王】Laurier 雙重吸收消臭護墊 62枚入
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,護墊,Kao 花王,15555286,【Kao 花王】Laurier 天然消臭護墊 54枚入
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,護墊,康乃馨,15575601,【康乃馨】馨香花園護墊2入組 金盞花/佛手柑/依蘭花(15cm)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,涼感,愛康,15584170,【愛康】透芯涼感衛生棉 Care Bears 聯名款 4入組
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,品牌總覽,好自在,15587648,【好自在】VIP-無痕早安褲/衛生棉褲36片
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,護墊,Jusbeyu,15596786,【Jusbeyu】悅己 16cm 超薄瞬吸護墊 30片
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,涼感,Sofy 蘇菲,15625343,分次配【Sofy 蘇菲】清新涼感薄荷/小黃瓜/洋甘菊 衛生棉箱購
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Laurier 蕾妮亞,15639712,【Laurier 蕾妮亞】SaraPure吸水淨味墊5入組 (5CCx40片/15CCx25片/30CCx22片/50CCx15片)x5包
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Laurier 蕾妮亞,15639714,【Laurier 蕾妮亞】淨妍護墊5入組 浪漫玫瑰微香(40片x5包)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,品牌總覽,康乃馨,15659977,【康乃馨】清涼護墊_極速瞬涼(薄荷)/長效沁涼(小蒼蘭)護墊6入組(15cm/17cm)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,康乃馨,康乃馨,15659984,【康乃馨】清涼棉_長效沁涼(小蒼蘭)衛生棉6入組(24cm/28cm/36cm)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,康乃馨,康乃馨,15659989,【康乃馨】清涼棉_極速瞬涼(薄荷)衛生棉6入組(21.5cm/25.5cm/28cm/33cm)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Sofy 蘇菲,15688105,【Sofy 蘇菲】超輕柔護墊 無香/有香 (14cm/共720片/衛生棉)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,品牌總覽,康乃馨,2074755,【康乃馨】奈米核心護墊加長型無香26片(26片/包)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,康乃馨,康乃馨,2074798,【康乃馨】御守棉夜用衛生棉40公分7片(7片/包)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,品牌總覽,康乃馨,2074828,【康乃馨】產婦專用衛生棉20片(20片/包)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,康乃馨,2074881,【康乃馨】超薄蝶型衛生棉一般流量20片(20片/包)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,康乃馨,2074887,【康乃馨】超薄蝶型衛生棉夜用一般14片(14片/包)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,康乃馨,2074896,【康乃馨】超薄蝶型衛生棉量多型16片(16片/包)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,衛生棉條,凱娜,3614248,【凱娜】導管式衛生棉條(量極多型12支入)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Kotex 靠得住,4074413,【Kotex靠得住】安全瞬吸護墊標準無香14.5cm30片x24包/箱
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Kotex 靠得住,4074420,【Kotex靠得住】安全瞬吸護墊加長無香17.5cm26片x24包/箱
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,康乃馨,4164730,【康乃馨】純淨棉超薄衛生棉量多型16片2入裝(16片/包；2包/組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,日用,長榮生醫,4678466,【長榮生醫】FC-美麗先淨天然草本漢方抑菌衛生棉10件組(日*5+夜*5 共150片組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,日用,長榮生醫,4678517,【長榮生醫】FC-美麗先淨天然草本抑菌衛生棉10件組(日*5包+護墊*5 共300片組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,日用,長榮生醫,4678529,【長榮生醫】FＣ-美麗先淨天然草本漢方抑菌衛生棉貼心15件組(日*10+夜*5 共250片組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,日用,長榮生醫,4678541,【長榮生醫】FC-美麗先淨天然草本抑菌衛生棉貼心15件組(日*10+護墊*5 共400片組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,日用,長榮生醫,4682902,【長榮生醫】FC-美麗先淨天然草本漢方抑菌衛生棉15件組(日*5+夜*5+護墊*5/共350片)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,漏尿棉墊,添寧,4850954,【添寧】護妳墊/防漏尿用 護墊 一般流量(20片×10包/箱購)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,漏尿棉墊,添寧,4850957,【添寧】護妳墊/防漏尿用 護墊 微量型(26片×6包/箱購)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Kotex 靠得住,4877659,【Kotex 靠得住】超吸洞日用超薄衛生棉23cm 15片x3包/組-生活超市嚴選
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Kotex 靠得住,4877677,【Kotex 靠得住】超吸洞夜用超薄衛生棉28cm 13片x3包/組-生活超市嚴選
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Kotex 靠得住,4878356,【Kotex 靠得住】超吸洞夜用超長衛生棉35cm 9片x3包/組-生活超市嚴選
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,康乃馨,康乃馨,5036913,【康乃馨】清涼棉衛生棉一般流量14片2入裝(14片/包；2包/組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,康乃馨,康乃馨,5036919,【康乃馨】清涼棉衛生棉量多型12片2入裝(12片/包；2包/組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,康乃馨,5036922,【康乃馨】清涼棉衛生棉夜用加長8片2入裝(8片/包；2包/組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,靠得住,Kotex 靠得住,5319775,【Kotex靠得住】完美封漏長夜抑菌網層夜用衛生棉28cm 14片x3包/組-生活超市嚴選
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,唯白,5823188,【唯白】淨嫩透白SOD草本抑菌衛生棉(MIT台灣製/清新檸檬草/草本涼感/54倍瞬吸)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Kotex 靠得住,6743333,【Kotex 靠得住】茶樹舒涼棉 日用23cm 72片/夜用28cm 64片/夜超長35cm 40片
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,品牌總覽,益菌革命,7342076,【益菌革命】益菌棉柔護墊17cm(30片/包/大江生活)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,涼感,Mdmmd 明洞國際,7561998,【Mdmmd 明洞國際】新涼感抑菌衛生棉-後宮系列(一般型/ 量多型/夜用型/夜用加長型/護墊)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,蘇菲,Sofy 蘇菲,7974468,【Sofy 蘇菲】蘇菲天然草本護墊(17.5cm38片X4包/組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,蘇菲,Sofy 蘇菲,7974469,【Sofy 蘇菲】蘇菲天然草本護墊(15.5cm38片X4包/組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,蘇菲,Sofy 蘇菲,7976333,【Sofy 蘇菲】瞬吸加長超薄護墊18包/組(17.5cm/15.5cm/無香/花香/有翅/抑菌)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Sofy 蘇菲,7976342,【Sofy 蘇菲】超熟睡夜用(42CM/10片/包)-生活超市嚴選
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,蘇菲,Sofy 蘇菲,7976504,【Sofy 蘇菲】導管式棉條量多加強型(25入)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Kotex 靠得住,8021415,【Kotex 靠得住】完美封漏好夢香氛夜用衛生棉/香氛衛生棉 28cm 12片x3包/組-生活超市嚴選
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,蘇菲,Sofy 蘇菲,8666029,【Sofy 蘇菲】彈力貼身 超薄日夜用潔翼/日用基本衛生棉(日用、夜用潔翼、日用基本17包)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,護墊,長榮生醫,8701353,【長榮生醫】FC-美麗先淨天然草本漢方抑菌衛生棉(護墊*10包 共400片組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,夜用,長榮生醫,8701354,【長榮生醫】FC-美麗先淨天然草本漢方抑菌衛生棉(夜用*10包 共100片組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,日用,長榮生醫,8701355,【長榮生醫】FC-美麗先淨天然草本抑菌衛生棉(日用*10包 共200片)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Sofy 蘇菲,8764967,【Sofy 蘇菲】蘇菲極淨肌天然原生棉量少型17.5cm(18片X12包)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,靠得住,Kotex 靠得住,8861840,【Kotex 靠得住】指入式衛生棉條量多加強型 16支x12盒
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,靠得住,Kotex 靠得住,8918693,【Kotex 靠得住】茶樹沁涼護墊 超薄加長型 17.5cm 26片x18包(極涼感棉 護墊)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Kotex 靠得住,9052326,【Kotex 靠得住】蘆薈高透氧護墊標準無香14.5cm26片x24包/箱
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Kotex 靠得住,9052327,【Kotex 靠得住】蘆薈高透氧護墊加長無香17.5cm 24片x24包/箱
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,靠得住,Kotex 靠得住,9052329,【Kotex 靠得住】草本抑菌衛生棉 日用 19cm 13片x24包/箱
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,靠得住,Kotex 靠得住,9061694,【Kotex 靠得住】草本抑菌超薄衛生棉23cm 14片x3包/28cm 12片x3包/35cm 8片x3包
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,唯白,9300570,【唯白】淨嫩透白SOD草本抑菌衛生棉24包組(MIT台灣製/清新檸檬草/草本涼感/54倍瞬吸)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,蘇菲,Sofy 蘇菲,9418965,【Sofy 蘇菲】清新涼感薄荷/小黃瓜/洋甘菊 衛生棉箱購(23cm126片、25cm117片/29cm108片/35cm81片/褲型24片)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,蘇菲,Sofy 蘇菲,9418967,【Sofy 蘇菲】繽紛香氣沐浴清新/甜心玫瑰超薄護墊14cm(80片x6包/組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,品牌總覽,日本大王,9798511,【日本大王】elis愛麗思CLINICS吸收量升級量特多專用衛生棉40cm(6片/包)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,靠得住,Kotex 靠得住,9852897,【Kotex 靠得住】導管式衛生棉條一般型/量多型/量多加強 8支x6盒/箱
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,涼感,愛康,9923575,【愛康】透芯涼感衛生棉/透氧抑菌衛生棉/超引力涼感衛生棉12包入組(15.5cm-41cm)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,涼感,愛康,9923576,【愛康】透芯涼感衛生棉 護墊型 15.5cm（8 包入）
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,涼感,愛康,9926086,【愛康】透芯涼感衛生棉 8 包入(19cmx4包+24cmx4包 / 28cmx4包+33cmx4包 / 33cmx8包)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,日用,愛康,9926087,【愛康】透芯涼感衛生棉 16 包入(24cmx8包+28cmx8包 / 33cmx8包+41cmx8包)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,日用,愛康,9926089,【愛康】透芯涼感衛生棉 6 包入(護墊型/量少型/日用型/夜用型/加長型/超長型/褲型)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,品牌總覽,愛康,9926090,【愛康】透芯涼感衛生棉 24 包入(15.5cmx4包+19cmx4包+24cmx4包+28cmx4包+33cmx4包+41cmx4包)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,涼感,愛康,9926091,【愛康】透芯涼感衛生棉-夜用型 28cm（12 包入）
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Sofy 蘇菲,9931486,【Sofy 蘇菲】極淨肌100%天然棉超薄護墊15.5cm(28片x9包/組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,本月主打,Sofy 蘇菲,9931487,【Sofy 蘇菲】透氣清新超薄護墊無香/花香14cm(40片x12包/組)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,蘇菲,Sofy 蘇菲,9931489,【Sofy 蘇菲】瞬吸加長無香/有香護墊/清新涼感護墊/天然原生棉護墊/超輕柔護墊(14cm/175cm 共198-392片)
FMCG,Beauty,Feminine Hygiene,Sanitary Products,黃,個人清潔,衛生棉,品牌總覽,Dailix,9966350,【Dailix】24.5cm/29cm/33.5cm/41cm吸血鬼超瞬吸抑菌淨味乾爽衛生棉及安睡褲褲型衛生棉(五款任選1入組)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,護髮,Curly Shyll 荷琇,10066291,【Curly Shyll 荷琇】柔順絲滑護髮油 100ml
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,沙龍髮品,本月主打活動,Curly Shyll 荷琇,10066292,【Curly Shyll 荷琇】精華油 70ml
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,館長推薦,KLORANE 蔻蘿蘭,10086657,【KLORANE 蔻蘿蘭】官方直營 任選2入植萃護髮素/髮膜(養髮/護色/修護/舒敏/保濕)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,品牌總覽(筆劃),Moist Diane 黛絲恩,10092985,【Moist Diane 黛絲恩】完美極潤修護 護髮素450ml(多款任選)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,館長推薦,KOSE Je L’aime,10126829,【KOSE Je L’aime】爵戀iP海洋精華亮澤修護護髮油80ml(免沖洗髮油)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,沙龍髮品,本月主打活動,NAPLA,10133370,【NAPLA】iM 上質修護法 β保濕型(200g)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,館長推薦,Moonlight 莯光,10140308,【Moonlight 莯光】進化版 金縷梅 WH深層修護護髮乳 400mL(舒緩頭皮 潤澤髮絲)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,沙龍髮品,本月主打活動,Philip Kingsley 菲利浦金斯利,10190057,【Philip Kingsley 菲利浦金斯利】璀璨髮質修護精華100ml
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,沙龍髮品,精選沙龍品牌,Philip Kingsley 菲利浦金斯利,10190059,【Philip Kingsley 菲利浦金斯利】淨效平衡髮肌精萃250ml
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,品牌總覽(筆劃),Moist Diane 黛絲恩,10243861,【Moist Diane 黛絲恩】完美極潤修護 護髮素450ml x3入(多款任選 )
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,本月主打活動,大島椿,10255220,【大島椿】山茶花護髮乳160g(免沖洗)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,護髮,大島椿,10255221,【大島椿】山茶花護髮油40ml
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,館長推薦,KUNDAL 昆黛爾,10277769,【KUNDAL 昆黛爾】蜂蜜澳洲堅果補水護髮素500ml-白麝香(蜂蜜澳洲堅果補水護髮素)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,LG生活健康Health Care,Elastine髮品,ELASTINE,10297167,【ELASTINE】胺基酸修護精華護髮油150ml任選2入(英國梨/白玫瑰)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,館長推薦,ELASTINE,10297169,【ELASTINE】胺基酸修護精華護髮油150mlx3入(依蘭x茉莉花/白玫瑰x牡丹)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,館長推薦,ROOTON,10332438,【ROOTON 官方直營】喚活極萃雙效修護髮油100ml+喚活極萃雙效修護髮油8ml
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,潤髮乳,LADOR 拉朵爾,10351761,【LADOR 拉朵爾】LPP角蛋白護髮素 150ml
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,潤髮乳,LADOR 拉朵爾,10351762,【LADOR 拉朵爾】LPP角蛋白護髮素530ml
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,本月主打活動,TC,10383115,【TC】果酸溜溜乳/捲捲乳 免沖洗護髮乳150ml(乾濕兩用、快速護髮、適合直髮/捲髮)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,本月主打活動,Arenes,10465721,【Arenes】玫瑰彈潤修護護髮素350ml (強韌防斷/玫瑰花香/護髮素/密集修護/水潤修護)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,沙龍髮品,護髮,,10465725,【Soulmate】咕溜護髮乳500ML
FMCG,Beauty,Hair Care,Hair Conditioner,藍,綠色生活,美妝保養｜純淨成分,頭髮清潔,O’right 歐萊德,10505759,【O’right 歐萊德】曠野玫瑰護髮素250ml(推薦漂染燙髮質使用/結構修護)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,館長推薦,greenvines 綠藤生機,10516391,【greenvines 綠藤生機】奇蹟辣木潤髮乳350ml(無矽靈潤髮)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,護髮,O’right 歐萊德,10528296,【O’right 歐萊德】西西里咖啡護髮素250ml(添加冰鎮薄荷 涼感護髮)
FMCG,Beauty,Hair Care,Hair Conditioner,黃,個人清潔,洗髮精/潤護髮,護髮,A.D.A.N 全時呵護,10538803,【A.D.A.N全時呵護】目不轉睛護色深層髮膜1入300ml(沙龍級染髮後護髮維持顏色專用)
